code,description,last_updated
5256570017,Benign neoplasm of bilateral orbits (disorder),2025-09-01
3636899017,Chronic post cancer surgery pain,2025-09-01
435270014,Parenteral potassium allergy,2025-09-01
2614992016,Inhalation aerosol solution (product),2025-09-01
2835534010,Measurement of Murray Valley encephalitis virus antibody (procedure),2025-09-01
302162015,Inflammatory jaw conditions (& [osteitis] or [osteomyelitis]),2025-09-01
2692322010,Normal risk of (contextual qualifier),2025-09-01
3494485016,Product containing caffeine in rectal dosage form,2025-09-01
3675039018,Paracetamol 125 mg rectal suppository,2025-09-01
5243612010,Early neonatal disorder caused by maternal meperidine via placenta during labor,2025-09-01
730936012,Structure of brachiocephalic artery (body structure),2025-09-01
417903014,Ascending superficial branch of cervical plexus,2025-09-01
470740014,Oxyphenisatine,2025-09-01
124073015,Grafting of skin pedicle attachment to site of thumb for reconstruction,2025-09-01
3459646014,Entire surface of manubrium (body structure),2025-09-01
3689444016,Product containing precisely amphotericin B 50 milligram/1 vial powder for conventional release solution for injection (clinical drug),2025-09-01
5073286015,Entire cross-sectional pelvis and lower limb,2025-09-01
2898525015,Magnetic resonance imaging of cervix using endocavity radiofrequency coil (procedure),2025-09-01
628690011,Application of skeletal traction via the humerus (procedure),2025-09-01
3764332014,Epicranial subaponeurotic haematoma,2025-09-01
3008594015,Excision of secondary malignant neoplasm,2025-09-01
226358010,Amoebic antibody level,2025-09-01
3331717017,Gastrooesophageal reflux in child,2025-09-01
1226946010,Observations of respiratory obstruction,2025-09-01
3565904016,Product containing only quetiapine 25 mg/1 each oral tablet,2025-09-01
505049015,Entire subcutaneous tissue of labium majus,2025-09-01
4670043012,Agenesis of scrotum (disorder),2025-09-01
4042212016,Clascoterone-containing product in cutaneous dose form,2025-09-01
146261018,Partial excision of anus,2025-09-01
4633376010,Product containing precisely sildenafil (as sildenafil citrate) 800 microgram/1 milliliter conventional release solution for injection (clinical drug),2025-09-01
772525013,Rhinoceros auklet (organism),2025-09-01
2771019011,No family history: Ischemic heart disease,2025-09-01
5244486019,Idiopathic immunoglobulin deficiency,2025-09-01
775367014,External hemorrhoids without complication (disorder),2025-09-01
450953016,Malignant lymphoma - centrocytic,2025-09-01
833942011,Structure of paraaortic body (body structure),2025-09-01
3488693017,Product containing ferrous salt in oral dosage form (medicinal product form),2025-09-01
2957081012,AEC - avian enteric calicivirus,2025-09-01
3742949019,Telmisartan only product in oral dose form,2025-09-01
396679012,Biliary cirrhosis (& [primary]),2025-09-01
4545875016,Azithromycin 250 mg oral tablet,2025-09-01
726641000124111,TAVR - Transcatheter aortic valve replacement,2025-09-01
502738013,Middle frontal gyrus structure,2025-09-01
780448018,Chromic salt (substance),2025-09-01
1779556014,Chromic chloride hexahydrate 4mcg/mL injection solution 250mL vial,2025-09-01
13289015,Injury of femoral nerve,2025-09-01
286467016,Meningococcal endocarditis,2025-09-01
495759015,Procedure related to general anesthesia,2025-09-01
568856019,Well man monitoring check done (finding),2025-09-01
1236265019,Noxytiolin,2025-09-01
3466068016,17500 (qualifier value),2025-09-01
3033971010,Emergency asthma admission since last encounter,2025-09-01
3769526017,Pituitary follicle stimulating hormone 150 unit and pituitary luteinizing hormone 150 unit powder for solution for injection vial,2025-09-01
700017015,Thoracic contrast procedure (procedure),2025-09-01
104243011,Fetal clavicotomy,2025-09-01
5277647010,Pain not aggravated by walking (finding),2025-09-01
2948630011,"Lumbosacral spine orthosis, flexible",2025-09-01
3046083016,Salt grass pollen (substance),2025-09-01
246127014,"Embolus-air, traumatic",2025-09-01
140920019,Echinoderm,2025-09-01
823591017,Culture of environmental surface (procedure),2025-09-01
406227015,Application of gallows traction,2025-09-01
71514014,Paradoxic hearing loss,2025-09-01
67827013,Fixation of small intestine,2025-09-01
543085015,Prominent arm veins (finding),2025-09-01
20692010,Halogeton species poisoning,2025-09-01
2952003017,Regurgitation of fetal mitral valve,2025-09-01
346115010,Operations on spinal nerve root ganglion,2025-09-01
4565147014,Partial monosomy of chromosome 5p,2025-09-01
1200115013,Sodium bicarbonate 7.5% solution (product),2025-09-01
5259139018,Osteonecrosis of fibula due to chronic ulcer of calf,2025-09-01
3023033014,Diabetes monitoring invitation by short message service text messaging (procedure),2025-09-01
689686014,Typhoid whole cell vaccine allergy (disorder),2025-09-01
2817439011,Finding related to measurement of toxic substance (finding),2025-09-01
121765018,Medical procedure on biliary tract,2025-09-01
274022012,Endoscopic removal of clip from fallopian tube,2025-09-01
274624012,Serum bactericidal titre test,2025-09-01
4578648017,Recombinant non-replicating viral vector encoding Severe acute respiratory syndrome coronavirus 2 spike protein (substance),2025-09-01
2870509015,Solid phase labeled antigen competitive binding immunoassay (procedure),2025-09-01
1214654014,Erythromycin ethylsuccinate 400mg/5 mL,2025-09-01
539093012,[D]Eructation,2025-09-01
2913937016,High-level aminoglycoside resistance disk agar diffusion test,2025-09-01
3687671018,Monobasic sodium phosphate anhydrous,2025-09-01
127177012,Nodular chondrodermatitis,2025-09-01
1201071017,Interferon alfa-2b 600mcg powder (product),2025-09-01
181136014,Associated etiologic living organism,2025-09-01
238904012,Rubella injection - first call,2025-09-01
25401016,Secondary monoclonal gammopathy,2025-09-01
814546016,Cercopithecus cephus (organism),2025-09-01
68677011,Leporid herpesvirus 1,2025-09-01
62439015,Neoctenotaeniosis,2025-09-01
462529013,Quinalapril+hydrochlorothiazide 10mg/12.5mg tablet,2025-09-01
2532015012,Lepromatous anterior uveitis (disorder),2025-09-01
329228017,"Implant of cardiac pacemaker as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation",2025-09-01
2613510011,Severe acute respiratory syndrome (SARS) coronavirus TW-HP2 (organism),2025-09-01
425374010,Does clean cooker,2025-09-01
3040017017,Antigen of Canarypox virus,2025-09-01
560701011,Francisella tularensis antibody assay (procedure),2025-09-01
3767536015,Imiquimod-containing product in cutaneous dose form,2025-09-01
3013151014,Deficient knowledge of physical therapy (finding),2025-09-01
724031015,Specimen from urinary tract obtained by partial cystectomy (specimen),2025-09-01
77341012,Delaine merino sheep,2025-09-01
1188347012,Verapamil hydrochloride 5mg/2mL prefilled syringe (product),2025-09-01
51092016,Plastic achillotenotomy,2025-09-01
4541740019,Entire joint region of third toe,2025-09-01
314556013,Radial polydactyly Wassel 4,2025-09-01
66224015,Superior dental arch,2025-09-01
5172456017,Treponema pallidum antibody not detected by haemagglutination test,2025-09-01
815259015,Hypopituitarism (disorder),2025-09-01
3774244011,VKORC1 (vitamin K epoxide reductase complex 1) high intermediate metaboliser,2025-09-01
760025012,Fecal impaction of colon (disorder),2025-09-01
3692052012,Danthron 15 mg/mL and poloxamer 188 200 mg/mL oral suspension,2025-09-01
5110846015,Pruritus and inflammation of skin (disorder),2025-09-01
5365607018,Ketamine use disorder (disorder),2025-09-01
819671000124119,Conorhinopsylla,2025-09-01
347667017,Purtscher's retinopathy,2025-09-01
337030011,Montana,2025-09-01
3729324019,Product containing only aspirin (medicinal product),2025-09-01
574904017,Acquired spherocytosis (disorder),2025-09-01
3455433019,Entire tendon of superficial posterior crural muscle,2025-09-01
3710438017,Product containing interferon alfa-n3 in parenteral dose form (medicinal product form),2025-09-01
5157091014,Primary transitional cell carcinoma of left renal pelvis (disorder),2025-09-01
776516017,Toddler diarrhea (disorder),2025-09-01
114396013,Human enterovirus 71,2025-09-01
273009011,Byars hypospadias repair,2025-09-01
2662429010,Allograft of cord blood to bone marrow (procedure),2025-09-01
125195014,Salmonella bangkok,2025-09-01
614606017,Abscess of mandible (disorder),2025-09-01
3462591012,Entire periarticular bone of ankle joint,2025-09-01
5143624019,Teduglutide 1.25 mg powder for solution for injection vial,2025-09-01
3029170013,Abutment tooth condition finding,2025-09-01
139865015,American mahogany,2025-09-01
455224013,Language stimulation,2025-09-01
2159264011,Digoxin prophylaxis,2025-09-01
5034096017,Subacute nontraumatic intracranial subdural haematoma,2025-09-01
5147984017,Basaloid squamous cell carcinoma of hypopharynx (disorder),2025-09-01
5458586017,Nonvenomous insect bite of posterior thorax with infection,2025-09-01
2711384018,Retired procedure (procedure),2025-09-01
540358019,Information clerk (occupation),2025-09-01
2537647011,Micromole per milliliter,2025-09-01
2982192011,Neurovascular island sensory skin flap (procedure),2025-09-01
1226888019,Heart valve observation,2025-09-01
676836011,Scratch of foot (finding),2025-09-01
506461011,Costal groove of fourth rib,2025-09-01
2667353011,On examination - otoscopy:posterior perf.,2025-09-01
2673466012,Irrigation of pharynx,2025-09-01
3083749011,Abscess of intestine co-occurrent and due to Crohn's disease,2025-09-01
797378011,Toxic effect of nitrogen dioxide (disorder),2025-09-01
242490010,Giant cell epulis,2025-09-01
798693016,Excision of lesion of eyelid by halving procedure (procedure),2025-09-01
217844013,Manicurist &/or pedicurist,2025-09-01
570516010,"[X]Early syphilis, unspecified (disorder)",2025-09-01
3427500012,Genetic susceptibility to genetic disorder (finding),2025-09-01
3775914012,Fracture with incomplete displacement (morphologic abnormality),2025-09-01
686865012,Brown-Brenn stain method (procedure),2025-09-01
708336016,Lead chloride (substance),2025-09-01
7493010,"Disorder of pancreas, NOS",2025-09-01
3964096019,Percutaneous coronary intervention of circumflex branch of left coronary artery (procedure),2025-09-01
4591179018,Pancreatic tail contusion,2025-09-01
4650213016,Product containing only casimersen (medicinal product),2025-09-01
4970122012,Arthroplasty of joint of right elbow,2025-09-01
5289171018,Hemarthrosis of both ankles,2025-09-01
775682014,Amisometradine (substance),2025-09-01
3990847013,Computed tomography angiography of right upper limb with contrast,2025-09-01
3672207013,Antibody to Streptococcus pneumoniae American serotype 4,2025-09-01
27214019,Eastern ring-necked snake,2025-09-01
2673797010,Actinoplanes missouriensis,2025-09-01
3033240013,"Diamond ear, nose and throat bur, single-use (physical object)",2025-09-01
409812013,Arterial system structure,2025-09-01
3453171017,Entire superior medial inguinal lymph node,2025-09-01
48288016,"Hamate bone, NOS",2025-09-01
445969017,Oral frenum,2025-09-01
130215011,"Serrated suture, NOS",2025-09-01
603927010,Accident caused by furnace in private dwelling (finding),2025-09-01
571148010,Malignant neoplasm of lumbar vertebra (disorder),2025-09-01
652379018,Via urogenital tract (qualifier value),2025-09-01
42678017,"Blood group antibody Kidd, NOS",2025-09-01
752743013,Retired procedure,2025-09-01
553007019,Counselled by a health visitor (procedure),2025-09-01
611195013,"Member of foster family, short-term (finding)",2025-09-01
513190012,Entire medial palpebral artery,2025-09-01
598684015,Methyl alcohol causing toxic effect NOS (disorder),2025-09-01
1763146011,Transverse overcurvature of nail (disorder),2025-09-01
452333016,Examination payment claim status,2025-09-01
750220014,Structure of anterior surface of cornea (body structure),2025-09-01
88711017,Human adenovirus 1,2025-09-01
2155310017,Aminopyrine,2025-09-01
817665010,Subcutaneous tissue structure of crus of helix (body structure),2025-09-01
322000015,Late effect of burn of arm or leg,2025-09-01
356016018,Generalised thyroid hormone resistance,2025-09-01
648181012,A*2601 (substance),2025-09-01
2756189017,Birth HC = 75th-89th centile (finding),2025-09-01
794252011,Xylohypha emmonsii (organism),2025-09-01
1235207015,CPT - Complete perineal tear,2025-09-01
3311755017,Lip wetting set,2025-09-01
632051000124110,Medicare advantage coverage (finding),2025-09-01
673173016,Entire posterior semicircular duct (body structure),2025-09-01
676320016,Open biopsy of uterine ligament (procedure),2025-09-01
1490068018,Family Hydrochaeridae,2025-09-01
3023362019,Open acetabulum medial wall fracture,2025-09-01
3716316012,Potassium gluconate-containing product,2025-09-01
3751797016,Product containing precisely amiodarone hydrochloride 30 milligram/1 milliliter conventional release solution for injection (clinical drug),2025-09-01
4213193017,Monomethyl fumarate-containing product,2025-09-01
5155548010,Cauda equina compression due to inflammatory disorder (disorder),2025-09-01
3033187012,Sleep apnea tongue implant (physical object),2025-09-01
5173449015,Litchi chinensis specific immunoglobulin E,2025-09-01
644773013,Congenital clicking hip (disorder),2025-09-01
1228946017,Bilateral agenesis of feet,2025-09-01
5110450017,Traumatic rupture of ligament of right wrist joint (disorder),2025-09-01
5444317016,Left generalized disseminated choroiditis,2025-09-01
722692013,Thigh-2-W-S stockings,2025-09-01
573117011,Glycogen-rich carcinoma,2025-09-01
2644848014,Wolbachia pipientis,2025-09-01
65480018,Premature shedding of deciduous tooth,2025-09-01
738656012,Episiotomy care (procedure),2025-09-01
116875013,Inflammatory exudate,2025-09-01
663218013,Patient died in part 4 accommodation (finding),2025-09-01
667930014,Other operations for clubfoot (procedure),2025-09-01
803717011,"Fecal trypsin, quantitative (procedure)",2025-09-01
2569208017,"[X]Poisoning by and exposure to alcohol, occurrence at home, undetermined intent (event)",2025-09-01
566940018,Emerg psychiatric admiss MHA (procedure),2025-09-01
2675535018,Moraxella (Moraxella),2025-09-01
3741988019,Papaverine only product in oral dose form,2025-09-01
5285636011,Rossellomorea vietnamensis,2025-09-01
1461449014,Norfloxacin (substance),2025-09-01
2712737017,(Anterior horn cell disease) or (muscular atrophy) (disorder),2025-09-01
